"DDLatitude"	"DDLongitude"	"OccurrenceTableName"	"OccurrenceID"	"Taxon"	"OccurrenceDate"	"Habitat"	"LocationName"	"LocationDetails"	"CoordinateUncertaintyDistance"	"CoordinateUncertaintyUnit"	"GeoreferenceRemarks"	"Country"	"StateProvince"	"EORank"	"Collector"	"PhenologyNotes"	"Notes"
"30.49660"	"-86.41135"	"MortonGapAnalysis_Quercus_arkanasana"	"189"	"Quercus arkansana"	1/1/1992 0:00:00		"Okaloosa"	"Eglin Air Force Base; Oklaoosa County; Florida; USA"			"NA"	"United States"	"Florida"				
"31.64056"	"-89.55806"	"USSpecimens_Tropicos_20230223"	"188679"	"Quercus arkansana"	7/20/2021 0:00:00	"NULL"		"Source: Missouri Botanical Garden. Provenance: Wild."				"United States"	"Mississippi"		"David Gunn & Jared Chauncey"		
"32.89085"	"-92.36449"	"USSpecimens_Tropicos_20230223"	"188678"	"Quercus arkansana"	7/20/2021 0:00:00	"NULL"		"Nathan Futch property (Foster Farm) Source: Missouri Botanical Garden. Provenance: Wild."				"United States"	"Louisiana"		"David Gunn & Jared Chauncey"		
"32.89234"	"-92.36327"	"USSpecimens_Tropicos_20230223"	"188677"	"Quercus arkansana"	7/20/2021 0:00:00	"NULL"		"Source: Missouri Botanical Garden. Provenance: Wild."				"United States"	"Louisiana"		"David Gunn & Jared Chauncey"		
"32.89220"	"-92.36315"	"USSpecimens_Tropicos_20230223"	"188676"	"Quercus arkansana"	7/20/2021 0:00:00	"NULL"		"Source: Missouri Botanical Garden. Provenance: Wild."				"United States"	"Louisiana"		"David Gunn & Jared Chauncey"		
"32.89487"	"-92.37138"	"USSpecimens_Tropicos_20230223"	"188675"	"Quercus arkansana"	7/20/2021 0:00:00	"NULL"		"Source: Missouri Botanical Garden. Provenance: Wild."				"United States"	"Louisiana"		"David Gunn & Jared Chauncey"		
"32.89429"	"-92.37221"	"USSpecimens_Tropicos_20230223"	"188674"	"Quercus arkansana"	7/20/2021 0:00:00	"NULL"		"Source: Missouri Botanical Garden. Provenance: Wild."				"United States"	"Louisiana"		"David Gunn & Jared Chauncey"		
"32.87953"	"-92.50731"	"USSpecimens_Tropicos_20230223"	"188673"	"Quercus arkansana"	7/20/2021 0:00:00	"NULL"		"Source: Missouri Botanical Garden. Provenance: Wild."				"United States"	"Louisiana"		"David Gunn & Jared Chauncey"		
"32.87953"	"-92.50738"	"USSpecimens_Tropicos_20230223"	"188671"	"Quercus arkansana"	7/19/2021 0:00:00	"NULL"		"Source: Missouri Botanical Garden. Provenance: Wild."				"United States"	"Louisiana"		"David Gunn & Jared Chauncey"		
"32.97441"	"-94.02386"	"USSpecimens_Tropicos_20230223"	"188670"	"Quercus arkansana"	7/19/2021 0:00:00	"NULL"		"Caddo Black Bayou. Source: Missouri Botanical Garden. Provenance: Wild."				"United States"	"Louisiana"		"David Gunn & Jared Chauncey"		
"32.97292"	"-94.02132"	"USSpecimens_Tropicos_20230223"	"188669"	"Quercus arkansana"	7/19/2021 0:00:00	"NULL"		"Caddo Black Bayou. Source: Missouri Botanical Garden. Provenance: Wild."				"United States"	"Louisiana"		"David Gunn & Jared Chauncey"		
"32.99099"	"-94.01818"	"USSpecimens_Tropicos_20230223"	"188668"	"Quercus arkansana"	7/19/2021 0:00:00	"NULL"		"Caddo Black Bayou. Source: Missouri Botanical Garden. Provenance: Wild."				"United States"	"Louisiana"		"David Gunn & Jared Chauncey"		
"32.99111"	"-94.01580"	"USSpecimens_Tropicos_20230223"	"188666"	"Quercus arkansana"	7/19/2021 0:00:00	"NULL"		"Caddo Black Bayou. Source: Missouri Botanical Garden. Provenance: Wild."				"United States"	"Louisiana"		"David Gunn & Jared Chauncey"		
"32.98663"	"-94.01584"	"USSpecimens_Tropicos_20230223"	"188665"	"Quercus arkansana"	7/19/2021 0:00:00	"NULL"		"Nature Conservancy. Source: Missouri Botanical Garden. Provenance: Wild."				"United States"	"Louisiana"		"David Gunn & Jared Chauncey"		
"32.98332"	"-94.01587"	"USSpecimens_Tropicos_20230223"	"188664"	"Quercus arkansana"	7/19/2021 0:00:00	"NULL"		"Nature Conservancy. Source: Missouri Botanical Garden. Provenance: Wild."				"United States"	"Louisiana"		"David Gunn & Jared Chauncey"		
"32.98248"	"-93.98441"	"USSpecimens_Tropicos_20230223"	"188663"	"Quercus arkansana"	7/19/2021 0:00:00	"NULL"		"Caddo Black Bayou. Source: Missouri Botanical Garden. Provenance: Wild."				"United States"	"Louisiana"		"David Gunn & Jared Chauncey"		
"33.07359"	"-92.35602"	"USSpecimens_Tropicos_20230223"	"188662"	"Quercus arkansana"	7/17/2021 0:00:00	"NULL"		"Roadside. Source: Missouri Botanical Garden. Provenance: Wild."				"United States"	"Arkansas"		"David Gunn & Jared Chauncey"		
"32.88083"	"-93.46444"	"USSpecimens_Tropicos_20230223"	"188661"	"Quercus arkansana"	7/16/2021 0:00:00	"NULL"		"Bodcau WMA, south of Sarepta, LA.  Source: Missouri Botanical Garden. Provenance: Wild."				"United States"	"Louisiana"		"David Gunn & Jared Chauncey"		
"33.68585"	"-93.85008"	"USSpecimens_Tropicos_20230223"	"188660"	"Quercus arkansana"	7/15/2021 0:00:00	"NULL"		"Hempstead Hunting Club. Source: Missouri Botanical Garden. Provenance: Wild."				"United States"	"Arkansas"		"David Gunn & Jared Chauncey"		
"33.71083"	"-92.99750"	"USSpecimens_Tropicos_20230223"	"188659"	"Quercus arkansana"	7/14/2021 0:00:00	"NULL"		"Ouachita Co. Poison Springs State Forest. At turn of logging road, just by path leading down to Gunn 79."				"United States"	"Arkansas"		"David Gunn & Jared Chauncey"		
"33.71116"	"-92.99714"	"USSpecimens_Tropicos_20230223"	"188658"	"Quercus arkansana"	7/14/2021 0:00:00	"NULL"		"Chidester. Adjacent to White Oak State Park. Source: Missouri Botanical Garden. Provenance: Wild."				"United States"	"Arkansas"		"David Gunn & Jared Chauncey"		
"33.70818"	"-93.08427"	"USSpecimens_Tropicos_20230223"	"188657"	"Quercus arkansana"	7/14/2021 0:00:00	"NULL"		"Chidester. Adjacent to White Oak State Park. Source: Missouri Botanical Garden. Provenance: Wild."				"United States"	"Arkansas"		"David Gunn & Jared Chauncey"		
"33.70859"	"-93.08472"	"USSpecimens_Tropicos_20230223"	"188656"	"Quercus arkansana"	7/14/2021 0:00:00	"NULL"		"Chidester. Poison Springs State Forest. Source: Missouri Botanical Garden. Provenance: Wild."				"United States"	"Arkansas"		"David Gunn & Jared Chauncey"		
"33.68620"	"-93.11632"	"USSpecimens_Tropicos_20230223"	"188655"	"Quercus arkansana"	7/14/2021 0:00:00	"NULL"		"Chidester. Adjacent to White Oak State Park. Source: Missouri Botanical Garden. Provenance: Wild."				"United States"	"Arkansas"		"David Gunn & Jared Chauncey"		
"33.67945"	"-93.16628"	"USSpecimens_Tropicos_20230223"	"188654"	"Quercus arkansana"	7/14/2021 0:00:00	"NULL"		"Ebenezer Cemetery. Source: Missouri Botanical Garden. Provenance: Wild."				"United States"	"Arkansas"		"David Gunn & Jared Chauncey"		
"33.65812"	"-93.16976"	"USSpecimens_Tropicos_20230223"	"188653"	"Quercus arkansana"	7/14/2021 0:00:00	"NULL"		"Arkansas Oak Natural Area. Source: Missouri Botanical Garden. Provenance: Wild."				"United States"	"Arkansas"		"David Gunn & Jared Chauncey"		
"33.65819"	"-93.17102"	"USSpecimens_Tropicos_20230223"	"188652"	"Quercus arkansana"	7/14/2021 0:00:00	"NULL"		"Arkansas Oak Natural Area. Source: Missouri Botanical Garden. Provenance: Wild."				"United States"	"Arkansas"		"David Gunn & Jared Chauncey"		
"31.60495"	"-85.97086"	"GBIF_AttritionPoints_20220503"	"1880644584"	"Quercus arkansana"	7/5/2018 0:00:00			"Alabama, US"	29199.00	"m"		"US"	"Alabama"	"NA"	"Alvin Diamond"		
"30.49630"	"-86.39775"	"MortonGapAnalysis_Quercus_arkanasana"	"188"	"Quercus arkansana"	1/1/1992 0:00:00		"Okaloosa"	"Eglin Air Force Base; Oklaoosa County; Florida; USA"			"NA"	"United States"	"Florida"				
"30.49410"	"-86.40665"	"MortonGapAnalysis_Quercus_arkanasana"	"187"	"Quercus arkansana"	1/1/1992 0:00:00		"Okaloosa"	"Eglin Air Force Base; Oklaoosa County; Florida; USA"			"NA"	"United States"	"Florida"				
"31.00855"	"-94.06406"	"USSpecimens_Tropicos_20230223"	"186983"	"Quercus arkansana"	1/1/2020 0:00:00	"NULL"		"Received from: Mercer Botanic Gardens. Provenance: wild."				"United States"	"Texas"		"Jacob Martin"		
"30.48770"	"-86.60805"	"MortonGapAnalysis_Quercus_arkanasana"	"186"	"Quercus arkansana"	1/1/1992 0:00:00		"Okaloosa"	"Eglin Air Force Base; Oklaoosa County; Florida; USA"			"NA"	"United States"	"Florida"				
"30.61129"	"-86.36685"	"MortonGapAnalysis_Quercus_arkanasana"	"185"	"Quercus arkansana"	1/1/1993 0:00:00		"Walton"	"Eglin Air Force Base; Walton County; Florida; USA"			"NA"	"United States"	"Florida"				
"30.55350"	"-86.37805"	"MortonGapAnalysis_Quercus_arkanasana"	"184"	"Quercus arkansana"	1/1/1993 0:00:00		"Walton"	"Eglin Air Force Base; Walton County; Florida; USA"			"NA"	"United States"	"Florida"				
"30.54960"	"-86.36935"	"MortonGapAnalysis_Quercus_arkanasana"	"183"	"Quercus arkansana"	1/1/1993 0:00:00		"Walton"	"Eglin Air Force Base; Walton County; Florida; USA"			"NA"	"United States"	"Florida"				
"30.54740"	"-86.35185"	"MortonGapAnalysis_Quercus_arkanasana"	"182"	"Quercus arkansana"	1/1/1993 0:00:00		"Walton"	"Eglin Air Force Base; Walton County; Florida; USA"			"NA"	"United States"	"Florida"				
"30.52020"	"-86.28384"	"MortonGapAnalysis_Quercus_arkanasana"	"181"	"Quercus arkansana"	1/1/1993 0:00:00		"Walton"	"Eglin Air Force Base; Walton County; Florida; USA"			"NA"	"United States"	"Florida"				
"30.50100"	"-86.33185"	"MortonGapAnalysis_Quercus_arkanasana"	"180"	"Quercus arkansana"	1/1/1993 0:00:00		"Walton"	"Eglin Air Force Base; Walton County; Florida; USA"			"NA"	"United States"	"Florida"				
"30.54385"	"-86.39560"	"ExpeditionData_OccurrenceFormat"	"18"	"Quercus arkansana"	1/1/2017 0:00:00	": Notes: "				"m"					", "		"Keyword: 2017 APGA Grant Trips, Accession Number: ,  Collection Number:; ; "
"30.51631"	"-86.49930"	"MortonGapAnalysis_Quercus_arkanasana"	"18"	"Quercus arkansana"	1/1/2016 0:00:00		"Okaloosa"	"NA; Florida; US"	29343.00	"m"	"NA"	"United States"	"Florida"				
"30.49910"	"-86.30274"	"MortonGapAnalysis_Quercus_arkanasana"	"179"	"Quercus arkansana"	1/1/1993 0:00:00		"Walton"	"Eglin Air Force Base; Walton County; Florida; USA"			"NA"	"United States"	"Florida"				
"30.48940"	"-86.30324"	"MortonGapAnalysis_Quercus_arkanasana"	"178"	"Quercus arkansana"	1/1/1993 0:00:00		"Walton"	"Eglin Air Force Base; Walton County; Florida; USA"			"NA"	"United States"	"Florida"				
"30.56750"	"-86.54667"	"USSpecimens_Tropicos_20230223"	"17783"	"Quercus arkansana"	6/3/1998 0:00:00	"NULL"		"Eglin Air Force Base, ca. 1 mi. west of Florida State Route 85 on Air Force Base Route 235."				"United States"	"Florida"		"James S. Miller & John R. Stone"		
"30.67439"	"-86.41685"	"MortonGapAnalysis_Quercus_arkanasana"	"177"	"Quercus arkansana"	1/1/1993 0:00:00		"Okaloosa"	"Eglin Air Force Base; Oklaoosa County; Florida; USA"			"NA"	"United States"	"Florida"				
"30.49754"	"-86.42501"	"USSpecimens_Tropicos_20230223"	"176372"	"Quercus arkansana"	10/24/2017 0:00:00	"NULL"		"Fred Gannon Rocky Bayou State Park, E side of Sandy Pine Trail. Soil: sandy loam.  Slope: 0-?. Exposure: semi-shade. Aspect: Flat/none."				"United States"	"Florida"		"Jared Chauncey"		
"30.62269"	"-86.56275"	"MortonGapAnalysis_Quercus_arkanasana"	"176"	"Quercus arkansana"	1/1/1993 0:00:00		"Okaloosa"	"Eglin Air Force Base; Oklaoosa County; Florida; USA"			"NA"	"United States"	"Florida"				
"32.65500"	"-81.79056"	"USSpecimens_Tropicos_20230223"	"175342"	"Quercus arkansana"	7/29/2017 0:00:00	"NULL"		"Rocky Ford, property of Larry Lee (and Patrick Lee) 400 South Creek Rd., Rocky Ford, GA 30458 on the old mill pond dam, on surface of ridge leading down to pond."				"United States"	"Georgia"		"Jared Chauncey"		
"33.05205"	"-87.49774"	"USSpecimens_Tropicos_20230223"	"175219"	"Quercus arkansana"	6/6/2017 0:00:00	"NULL"		"S of Duncanville, near Oakmulgee National Forest. Gulf State Paper Company, SE of gate #63-443 (phone 205-562-5240)."				"United States"	"Alabama"		"Jared Chauncey"		
"33.05205"	"-87.49774"	"USSpecimens_Tropicos_20230223"	"175218"	"Quercus arkansana"	6/6/2017 0:00:00	"NULL"		"S of Duncanville, near Oakmulgee National Forest. Gulf State Paper Company, SE of gate #63-443 (phone 205-562-5240)."				"United States"	"Alabama"		"Jared Chauncey"		
"33.05207"	"-87.49771"	"USSpecimens_Tropicos_20230223"	"175217"	"Quercus arkansana"	6/6/2017 0:00:00	"NULL"		"S of Duncanville, near Oakmulgee National Forest. Gulf State Paper Company, SE of gate #63-443 (phone 205-562-5240)."				"United States"	"Alabama"		"Jared Chauncey"		
"33.05244"	"-87.49746"	"USSpecimens_Tropicos_20230223"	"175213"	"Quercus arkansana"	6/6/2017 0:00:00	"NULL"		"S of Duncanville, near Oakmulgee National Forest. Gulf State Paper Company, SE of gate #63-443 (phone 205-562-5240)."				"United States"	"Alabama"		"Jared Chauncey"		
"33.05267"	"-87.49746"	"USSpecimens_Tropicos_20230223"	"175212"	"Quercus arkansana"	6/6/2017 0:00:00	"NULL"		"S of Duncanville, near Oakmulgee National Forest. Gulf State Paper Company, SE of gate #63-443 (phone 205-562-5240)."				"United States"	"Alabama"		"Jared Chauncey"		
"33.05253"	"-87.49777"	"USSpecimens_Tropicos_20230223"	"175211"	"Quercus arkansana"	6/6/2017 0:00:00	"NULL"		"S of Duncanville, near Oakmulgee National Forest. Gulf State Paper Company, SE of gate #63-443 (phone 205-562-5240)."				"United States"	"Alabama"		"Jared Chauncey"		
"32.50834"	"-88.02999"	"USSpecimens_Tropicos_20230223"	"175205"	"Quercus arkansana"	6/5/2017 0:00:00	"NULL"		"Near Dug Hill Baptist Church, SW of Belmont, AL."				"United States"	"Alabama"		"Jared Chauncey"		
"32.50834"	"-88.02999"	"USSpecimens_Tropicos_20230223"	"175204"	"Quercus arkansana"	6/5/2017 0:00:00	"NULL"		"Near Dug Hill Baptist Church, SW of Belmont, AL."				"United States"	"Alabama"		"Jared Chauncey"		
"32.50834"	"-88.02999"	"USSpecimens_Tropicos_20230223"	"175203"	"Quercus arkansana"	6/5/2017 0:00:00	"NULL"		"Near Dug Hill Baptist Church, SW of Belmont, AL, W side of road N of Dug Hill Baptist Church, past power line cut-through."				"United States"	"Alabama"		"Jared Chauncey"		
"30.59179"	"-86.46717"	"USSpecimens_Tropicos_20230223"	"175202"	"Quercus arkansana"	6/2/2017 0:00:00	"NULL"		"Eglin Air Force Base, Jackson South Unit K10 TTA."				"United States"	"Florida"		"Jared Chauncey"		
"30.59179"	"-86.46717"	"USSpecimens_Tropicos_20230223"	"175201"	"Quercus arkansana"	6/2/2017 0:00:00	"NULL"		"Eglin Air Force Base, Jackson South Unit K10 TTA."				"United States"	"Florida"		"Jared Chauncey"		
"30.59179"	"-86.46717"	"USSpecimens_Tropicos_20230223"	"175200"	"Quercus arkansana"	6/2/2017 0:00:00	"NULL"		"Eglin Air Force Base, Jackson south Unit K10 TTA."				"United States"	"Florida"		"Jared Chauncey"		
"30.59179"	"-86.46717"	"USSpecimens_Tropicos_20230223"	"175199"	"Quercus arkansana"	6/2/2017 0:00:00	"NULL"		"Eglin Air Force Base, Jackson South Unit K10 TTA."				"United States"	"Florida"		"Jared Chauncey"		
"30.59139"	"-86.46707"	"USSpecimens_Tropicos_20230223"	"175198"	"Quercus arkansana"	6/2/2017 0:00:00	"NULL"		"Eglin Air Force Base, Jackson South Unit K10 TTA."				"United States"	"Florida"		"Jared Chauncey"		
"30.59098"	"-86.46737"	"USSpecimens_Tropicos_20230223"	"175197"	"Quercus arkansana"	6/2/2017 0:00:00	"NULL"		"Eglin Air Force Base, Jackson South Unit K10 TTA."				"United States"	"Florida"		"Jared Chauncey"		
"30.59116"	"-86.46738"	"USSpecimens_Tropicos_20230223"	"175196"	"Quercus arkansana"	6/2/2017 0:00:00	"NULL"		"Eglin Air Force Base, Jackson South Unit K10 TTA."				"United States"	"Florida"		"Jared Chauncey"		
"30.59116"	"-86.46738"	"USSpecimens_Tropicos_20230223"	"175195"	"Quercus arkansana"	6/2/2017 0:00:00	"NULL"		"Eglin Air Force Base, Jackson South Unit K10 TTA."				"United States"	"Florida"		"Jared Chauncey"		
"30.59128"	"-86.46728"	"USSpecimens_Tropicos_20230223"	"175194"	"Quercus arkansana"	6/2/2017 0:00:00	"NULL"		"Eglin Air Force Base, Jackson South Unit K10 TTA"				"United States"	"Florida"		"Jared Chauncey"		
"30.54407"	"-86.39585"	"USSpecimens_Tropicos_20230223"	"175193"	"Quercus arkansana"	6/2/2017 0:00:00	"NULL"		"Eglin Air Force Base, Choctaw E unit L10 TTA."				"United States"	"Florida"		"Jared Chauncey"		
"30.54397"	"-86.39572"	"USSpecimens_Tropicos_20230223"	"175192"	"Quercus arkansana"	6/2/2017 0:00:00	"NULL"		"Eglin Airforce Base, Choctaw E unit L10 TTA."				"United States"	"Florida"		"Jared Chauncey"		
"30.54398"	"-86.39573"	"USSpecimens_Tropicos_20230223"	"175191"	"Quercus arkansana"	6/2/2017 0:00:00	"NULL"		"Eglin Air Force Base, Choctaw E unit L10 TTA."				"United States"	"Florida"		"Jared Chauncey"		
"30.54407"	"-86.39538"	"USSpecimens_Tropicos_20230223"	"175190"	"Quercus arkansana"	6/2/2017 0:00:00	"NULL"		"Eglin Air Force Base, Choctaw E unit L10 TTA."				"United States"	"Florida"		"Jared Chauncey"		
"30.55487"	"-86.49066"	"USSpecimens_Tropicos_20230223"	"175189"	"Quercus arkansana"	6/2/2017 0:00:00	"NULL"		"Eglin Air Force Base, Jackson South Unit K23 TTA."				"United States"	"Florida"		"Jared Chauncey"		
"30.55454"	"-86.49220"	"USSpecimens_Tropicos_20230223"	"175188"	"Quercus arkansana"	6/2/2017 0:00:00	"NULL"		"Eglin Air Force Base, Jackson South Unit K23 TTA."				"United States"	"Florida"		"Jared Chauncey"		
"30.55424"	"-86.49216"	"USSpecimens_Tropicos_20230223"	"175187"	"Quercus arkansana"	6/2/2017 0:00:00	"NULL"		"Eglin Air Force Base, Jackson South Unit K23 TTA."				"United States"	"Florida"		"Jared Chauncey"		
"30.55422"	"-86.49219"	"USSpecimens_Tropicos_20230223"	"175186"	"Quercus arkansana"	6/2/2017 0:00:00	"NULL"		"Eglin Air Force Base, Jackson South Unit K23 TTA."				"United States"	"Florida"		"Jared Chauncey"		
"30.55415"	"-86.49227"	"USSpecimens_Tropicos_20230223"	"175185"	"Quercus arkansana"	6/2/2017 0:00:00	"NULL"		"Eglin Air Force Base, Jackson South Unit K23 TTA."				"United States"	"Florida"		"Jared Chauncey"		
"30.55409"	"-86.49163"	"USSpecimens_Tropicos_20230223"	"175184"	"Quercus arkansana"	6/2/2017 0:00:00	"NULL"		"Eglin Air Force Base, Jackson South Unit K23 TTA."				"United States"	"Florida"		"Jared Chauncey"		
"31.46826"	"-84.94884"	"USSpecimens_Tropicos_20230223"	"175132"	"Quercus arkansana"	5/28/2017 0:00:00	"NULL"		"Kolomoki Mounds State Park, in woods behind pumphouse #5, near museum building."				"United States"	"Georgia"		"Jared Chauncey"		
"31.19063"	"-85.08646"	"USSpecimens_Tropicos_20230223"	"175131"	"Quercus arkansana"	5/28/2017 0:00:00	"NULL"		"William Bluff Nature Preserve-The Nature Conservancy."				"United States"	"Georgia"		"Jared Chauncey"		
"32.32601"	"-84.67704"	"USSpecimens_Tropicos_20230223"	"175058"	"Quercus arkansana"	5/28/2017 0:00:00	"NULL"		"Fort Benning, near SE section of Arkansas oak rock hills UEA of Fort Benning."				"United States"	"Georgia"		"Jared Chauncey"		
"32.32639"	"-84.67754"	"USSpecimens_Tropicos_20230223"	"175041"	"Quercus arkansana"	5/28/2017 0:00:00	"NULL"		"Fort Benning, near SE section of Arkansas oak rock hills UEA of Fort Benning."				"United States"	"Georgia"		"Jared Chauncey"		
"32.31952"	"-84.65877"	"USSpecimens_Tropicos_20230223"	"175027"	"Quercus arkansana"	5/28/2017 0:00:00	"NULL"		"Fort Benning, near SE section of Arkansas oak rock hills UEA of Fort Benning."				"United States"	"Georgia"		"Jared Chauncey"		
"32.39557"	"-84.76870"	"USSpecimens_Tropicos_20230223"	"175012"	"Quercus arkansana"	5/28/2017 0:00:00	"NULL"		"Fort Benning."				"United States"	"Georgia"		"Jared Chauncey"		
"31.78984"	"-85.89250"	"USSpecimens_Tropicos_20230223"	"175011"	"Quercus arkansana"	5/27/2017 0:00:00	"NULL"		"Forever Wild Big Pocosin Tract. Sandy ridge around Big Pocosin."				"United States"	"Alabama"		"Jared Chauncey"		
"31.78992"	"-85.89318"	"USSpecimens_Tropicos_20230223"	"175010"	"Quercus arkansana"	5/27/2017 0:00:00	"NULL"		"Forever Wild Big Pocosin Tract. Sandy ridge around Big Pocosin."				"United States"	"Alabama"		"Jared Chauncey"		
"31.78998"	"-85.89304"	"USSpecimens_Tropicos_20230223"	"175009"	"Quercus arkansana"	5/27/2017 0:00:00	"NULL"		"Forever Wild Big Pocosin Tract. Sandy ridge around Big Pocosin."				"United States"	"Alabama"		"Jared Chauncey"		
"31.78998"	"-85.89304"	"USSpecimens_Tropicos_20230223"	"175008"	"Quercus arkansana"	5/27/2017 0:00:00	"NULL"		"Forever Wild Big Pocosin Tract. Sandy ridge around Big Pocosin."				"United States"	"Alabama"		"Jared Chauncey"		
"31.78972"	"-85.89306"	"USSpecimens_Tropicos_20230223"	"175007"	"Quercus arkansana"	5/27/2017 0:00:00	"NULL"		"Forever Wild Big Pocosin Tract. Sandy ridge around Big Pocosin."				"United States"	"Alabama"		"Jared Chauncey"		
"31.78962"	"-85.89614"	"USSpecimens_Tropicos_20230223"	"175006"	"Quercus arkansana"	5/27/2017 0:00:00	"NULL"		"Forever Wild Big Pocosin Tract. Sandy ridge around Big Pocosin."				"United States"	"Alabama"		"Jared Chauncey"		
"31.78948"	"-85.89287"	"USSpecimens_Tropicos_20230223"	"175005"	"Quercus arkansana"	5/27/2017 0:00:00	"NULL"		"Forever Wild Big Pocosin Tract. Sandy ridge around Big Pocosin."				"United States"	"Alabama"		"Jared Chauncey"		
"32.64667"	"-86.77167"	"USSpecimens_Tropicos_20230223"	"175000"	"Quercus arkansana"	7/18/2002 0:00:00	"cut-over pine savanna in dry sand loam (Troup assoication, hilly; thermic Grossarenic Paleudults)."		"To the N side of a pipeline right-of-way, about 0.25 mi SW of county roads 127/106, 0.45 mi SW of US Rt 82, and around 3 mi WSW of Billingsley. T19N, R13E, Sec4, SW 1/4 of SE 1/4"				"United States"	"Alabama"		"Doug H. Goldman"		
"30.60209"	"-86.58135"	"MortonGapAnalysis_Quercus_arkanasana"	"175"	"Quercus arkansana"	1/1/1993 0:00:00		"Okaloosa"	"Eglin Air Force Base; Oklaoosa County; Florida; USA"			"NA"	"United States"	"Florida"				
"33.01667"	"-87.60000"	"USSpecimens_Tropicos_20230223"	"174999"	"Quercus arkansana"	6/4/1958 0:00:00	"NULL"		"ca. 1.5 miles NE of Moundville"				"United States"	"Alabama"		"Roland M. Harper"		
"33.66080"	"-93.83250"	"USSpecimens_Tropicos_20230223"	"174998"	"Quercus arkansana"	6/18/1915 0:00:00	"NULL"		"McNab"				"United States"	"Arkansas"		"Ernest J. Palmer"		
"33.66080"	"-93.83250"	"USSpecimens_Tropicos_20230223"	"174997"	"Quercus arkansana"	6/18/1915 0:00:00	"NULL"		"McNab"				"United States"	"Arkansas"		"Ernest J. Palmer"		
"33.66080"	"-93.83250"	"USSpecimens_Tropicos_20230223"	"174996"	"Quercus arkansana"	5/19/1924 0:00:00	"NULL"		"near McNab"				"United States"	"Arkansas"		"Ernest J. Palmer"		
"33.61190"	"-93.81440"	"USSpecimens_Tropicos_20230223"	"174995"	"Quercus arkansana"	4/25/1914 0:00:00	"NULL"		"Fulton, Hempstead County."				"United States"	"Arkansas"		"Ernest J. Palmer"		
"33.61444"	"-93.81333"	"USSpecimens_Tropicos_20230223"	"174994"	"Quercus arkansana"	10/4/1909 0:00:00	"NULL"		"Fulton. Sandy woods."				"United States"	"Arkansas"		"Benjamin F. Bush"		
"33.61444"	"-93.81333"	"USSpecimens_Tropicos_20230223"	"174993"	"Quercus arkansana"	6/10/1909 0:00:00	"NULL"		"Fulton. Sandy woods."				"United States"	"Arkansas"		"Benjamin F. Bush"		
"30.50000"	"-86.43333"	"USSpecimens_Tropicos_20230223"	"174992"	"Quercus arkansana"	9/18/1982 0:00:00	"NULL"		"0.5 miles W of Rocky Bayou, by Fla. Rt. 20, E outskirts of Niceville"				"United States"	"Florida"		"Robert K. Godfrey & Angus K. Gholson, Jr."		
"30.71667"	"-86.11667"	"USSpecimens_Tropicos_20230223"	"174991"	"Quercus arkansana"	10/11/1984 0:00:00	"NULL"		"4 miles N of U.S. Rt. 90 (de Funiak Springs) amd to either side of U.S. Rt. 331"				"United States"	"Florida"		"Robert K. Godfrey & Angus K. Gholson, Jr."		
"32.95000"	"-92.56667"	"USSpecimens_Tropicos_20230223"	"174990"	"Quercus arkansana"	6/10/1986 0:00:00	"NULL"		"Dry sandy area along west side of La. 558 and edge of pine woods north of Mount Union and about 3.5 miles south of Lockhart and La. 3121; Sec. 22. T23N, R2W"				"United States"	"Louisiana"		"R. Dale Thomas"		
"30.59939"	"-86.72856"	"MortonGapAnalysis_Quercus_arkanasana"	"174"	"Quercus arkansana"	1/1/1993 0:00:00		"Okaloosa"	"Eglin Air Force Base; Oklaoosa County; Florida; USA"			"NA"	"United States"	"Florida"				
"30.59799"	"-86.57075"	"MortonGapAnalysis_Quercus_arkanasana"	"173"	"Quercus arkansana"	1/1/1993 0:00:00		"Okaloosa"	"Eglin Air Force Base; Oklaoosa County; Florida; USA"			"NA"	"United States"	"Florida"				
"30.59019"	"-86.53555"	"MortonGapAnalysis_Quercus_arkanasana"	"172"	"Quercus arkansana"	1/1/1993 0:00:00		"Okaloosa"	"Eglin Air Force Base; Oklaoosa County; Florida; USA"			"NA"	"United States"	"Florida"				
"32.79120"	"-87.16459"	"MortonGapAnalysis_Quercus_arkanasana"	"171"	"Quercus arkansana"	1/1/1993 0:00:00		"Perry"	"Perry County; Alabama"			"NA"	"United States"	"Alabama"				
"30.49594"	"-86.41820"	"MortonGapAnalysis_Quercus_arkanasana"	"170"	"Quercus arkansana"	1/1/1994 0:00:00		"Okaloosa"	"Niceville; Okaloosa County; Florida; USA"			"NA"	"United States"	"Florida"				
"30.49943"	"-86.42802"	"ExpeditionData_OccurrenceFormat"	"17"	"Quercus arkansana"	1/1/2017 0:00:00	": Notes: "				"m"					", "		"Keyword: 2017 APGA Grant Trips, Accession Number: ,  Collection Number:; ; "
"33.70044"	"-92.93351"	"MortonGapAnalysis_Quercus_arkanasana"	"17"	"Quercus arkansana"	1/1/2015 0:00:00		"Ouachita"	"NA; Arkansas; US"	28916.00	"m"	"NA"	"United States"	"Arkansas"				
"30.56000"	"-86.54000"	"MortonGapAnalysis_Quercus_arkanasana"	"169"	"Quercus arkansana"	1/1/1994 0:00:00		"Okaloosa"	"Okaloosa; Florida"			"NA"	"United States"	"Florida"				
